Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f30bb94ab02e39188a302d151b318931105141ce596f8a283d0b636af571c127,2019-03,Merseyside Police,Merseyside Police,-3.068477,53.427554,On or near BIDSTON AVENUE,E01007309,Wirral 006D,Unable to prosecute suspect
444bebf476f9a4caaac8330752d942e3fd453116d5cc67731b987c9f557eb3de,2019-03,Merseyside Police,Merseyside Police,-2.786421,53.420064,On or near Hospital,E01006499,Knowsley 009E,Unable to prosecute suspect
e2d9a68a9fc046146aa664162bfefa6159f912ee5c6fce72d33482b64ea84794,2019-03,Merseyside Police,Merseyside Police,-2.985692,53.431709,On or near HAREBELL STREET,E01006778,Liverpool 014E,Unable to prosecute suspect
df0b53c903453ca91cd8aef0b0934aae5136ce21049e2e6633663248259d4403,2019-03,Merseyside Police,Merseyside Police,-2.688678,53.468685,On or near VICARAGE ROAD,E01006843,St. Helens 006D,Investigation complete; no suspect identified
f8b8ba068c93a3f05f1ac9d61f34697a5bbba4924acd41b736de39997b904ac2,2019-03,Merseyside Police,Merseyside Police,-2.652913,53.471484,On or near KENYON'S LANE SOUTH,E01006840,St. Helens 005C,Investigation complete; no suspect identified
e32d5374cab2e83428628c211c1982453e306cc9f47f5c3d820d9b1078e90175,2019-03,Merseyside Police,Merseyside Police,-2.934712,53.373412,On or near Pedestrian Subway,E01006521,Liverpool 052A,Suspect charged
e32d5374cab2e83428628c211c1982453e306cc9f47f5c3d820d9b1078e90175,2019-03,Merseyside Police,Merseyside Police,-2.934712,53.373412,On or near Pedestrian Subway,E01006521,Liverpool 052A,Suspect charged
e32d5374cab2e83428628c211c1982453e306cc9f47f5c3d820d9b1078e90175,2019-03,Merseyside Police,Merseyside Police,-2.934712,53.373412,On or near Pedestrian Subway,E01006521,Liverpool 052A,Suspect charged
3841519c9f8327474a1c02e6adf09e81d1feb444b341a5f96a6e691fd2c128eb,2019-03,Merseyside Police,Merseyside Police,-3.031621,53.394700,On or near NEWTON STREET,E01007133,Wirral 016E,Investigation complete; no suspect identified
030931f534167a6f68adce2edb9da3cc9ab951d77956318f33398fdb8171abef,2019-03,Merseyside Police,Merseyside Police,-3.036798,53.405388,On or near DOCK ROAD,E01007269,Wirral 010C,Investigation complete; no suspect identified
c4411fd7fc617aedae0f300c4878be7824b92b0cfc47c0bed59f57bc5372709d,2019-03,Merseyside Police,Merseyside Police,-2.972072,53.325553,On or near Petrol Station,E01007170,Wirral 039D,Investigation complete; no suspect identified
52c68d8fd7a2c47cb9b88e5faeb2a3de381f0f686310f3dd8fbab99b66e097c8,2019-03,Merseyside Police,Merseyside Police,-2.753100,53.452881,On or near Supermarket,E01006880,St. Helens 012D,Investigation complete; no suspect identified
ce5d040588cc1502b3eaf7564cc83bd8c928152fdf16751dabdbe2a4c1aa7049,2019-03,Merseyside Police,Merseyside Police,-3.041102,53.390042,On or near ST HUGH'S CLOSE,E01007155,Wirral 020A,Investigation complete; no suspect identified
b650493429e7a615e6390c1b400f3a1622eb226b30aac0fe1f6d525e38ac0fad,2019-03,Merseyside Police,Merseyside Police,-2.843930,53.426053,On or near HILLSIDE AVENUE,E01006444,Knowsley 010D,Unable to prosecute suspect
96c2639a72f1bac9080c6252b2a58b38ba7081fc6b52b7f021be699f481b84cd,2019-03,Merseyside Police,Merseyside Police,-2.948307,53.421719,On or near BELMONT ROAD,E01006540,Liverpool 024A,Suspect charged
cbd17b1a80705626550cd697b5b12e4a1d6115c2a729fa5f8bd3b3aad330f04c,2019-03,Merseyside Police,Merseyside Police,-2.981175,53.395080,On or near Theatre/Concert Hall,E01033754,Liverpool 061B,Investigation complete; no suspect identified
ccc79000a0a620399792f82232ade51848e9a4fa920feef4e62f2acadec6c0cc,2019-03,Merseyside Police,Merseyside Police,-2.967353,53.462601,On or near MOSS LANE,E01006782,Liverpool 003B,Unable to prosecute suspect
84ceb0ec1b9f385a6260924dc3046627e8e1019a93264ee4160663c037791454,2019-03,Merseyside Police,Merseyside Police,-2.875057,53.429245,On or near DARTFORD CLOSE,E01006637,Liverpool 017A,Unable to prosecute suspect
eb7c3c4c44e543a80eeba1dbef9262a8dd35cc6cc58637c2dfbf6bf6de9e1d46,2019-03,Merseyside Police,Merseyside Police,-2.970245,53.386630,On or near RHYL STREET,E01006632,Liverpool 044C,Unable to prosecute suspect
1132a7efe90cbc77a4e23745f84144fe4104a006e84a10d2f22284b4000ff681,2019-03,Merseyside Police,Merseyside Police,-3.023673,53.408809,On or near NORMAN ROAD,E01007273,Wirral 008B,Investigation complete; no suspect identified
5c9def6f0ea2a40451d85e7eaaa7bd18b768b0da019fedfea343073d200c6c7d,2019-03,Merseyside Police,Merseyside Police,-2.950128,53.428465,On or near PRIORY ROAD,E01006766,Liverpool 019E,Offender given a drugs possession warning
c4bd54457105a4b70e3b6c64889529492ffaa101a8117d9938df9f12f09e00dc,2019-03,Merseyside Police,Merseyside Police,-2.998358,53.419855,On or near DUBLIN STREET,E01006776,Liverpool 022B,Unable to prosecute suspect
f3b0c3e1939fafff5eb4acb711bb122e3806c7dbe9f99c8b0c14b804424ab5b1,2019-03,Merseyside Police,Merseyside Police,-2.915858,53.402548,On or near WILLOW GROVE,E01006587,Liverpool 032D,Investigation complete; no suspect identified
9ba7b3adbc5efac4c164ef0df2c22ed9437a2d0aaca0726e1beb532f6a40b8a1,2019-03,Merseyside Police,Merseyside Police,-2.956788,53.392636,On or near BEACONSFIELD STREET,E01006674,Liverpool 039C,Unable to prosecute suspect
dea47033f59508ea65e8f30c80b18bef949b1fc070e7dd6a1820a5e9e470a66a,2019-03,Merseyside Police,Merseyside Police,-2.955665,53.416348,On or near Pedestrian Subway,E01006694,Liverpool 030B,Investigation complete; no suspect identified
557fe14ddbba0bbdeb05c996507825a3062c6794968f1b8bddf9d39d33dbfc2b,2019-03,Merseyside Police,Merseyside Police,-2.837518,53.413020,On or near Parking Area,E01006481,Knowsley 015E,Investigation complete; no suspect identified
3e3f7d94cf35b874bb6d3d4def5f2fa2a5f6d135e6783a43ad709df9c6e471e3,2019-03,Merseyside Police,Merseyside Police,-2.930416,53.399019,On or near STRATHCONA ROAD,E01006728,Liverpool 035E,Investigation complete; no suspect identified
cde27731a5772127aed3f3b487d2a8c39fa55b02b3ffb4cdc66e3ced9d910681,2019-03,Merseyside Police,Merseyside Police,-2.928474,53.446577,On or near RAILTON ROAD,E01006730,Liverpool 011C,Investigation complete; no suspect identified
d821f265887cf74b938e82a1d7a5de9d15017bbce5860042daad978e79d5bc13,2019-03,Merseyside Police,Merseyside Police,-2.719340,53.472594,On or near CARR MILL ROAD,E01006850,St. Helens 004B,Unable to prosecute suspect
1f48cf9327cec642845a431a933932938d1922412bbdde837b8857be8b3fcbb0,2019-03,Merseyside Police,Merseyside Police,-2.935456,53.439538,On or near FLEMINGTON AVENUE,E01006603,Liverpool 011B,Unable to prosecute suspect
757b30bf7f111cc9fcfc2d231086e53a3cf11e50f4a041102436272c3890d6c9,2019-03,Merseyside Police,Merseyside Police,-2.717660,53.420335,On or near CHURCHFIELDS,E01006909,St. Helens 022D,Investigation complete; no suspect identified
7ab55bbb5530fb9446c4f5ea05e8f24b01f6ff9bd4eee94683f777f6ac0f46a8,2019-03,Merseyside Police,Merseyside Police,-2.969409,53.451672,On or near CLOCK TOWER DRIVE,E01006790,Liverpool 006C,Investigation complete; no suspect identified
2851100c57396ab4879e0445cc887584ecd9947324ef8fff8005da6566287b4f,2019-03,Merseyside Police,Merseyside Police,-2.979959,53.404996,On or near RANELAGH STREET,E01033756,Liverpool 061C,Investigation complete; no suspect identified
706cc7dd63fe3ba127bdbc45ecf541f00edf091b25fac54fa0787733c1617eb7,2019-03,Merseyside Police,Merseyside Police,-2.710964,53.466353,On or near MERIDEN CLOSE,E01006810,St. Helens 008A,Unable to prosecute suspect
3c1c6cf486f47bf63d2b202d88cfc601bcac10ff56ef738fba8cab73fed958cd,2019-03,Merseyside Police,Merseyside Police,-2.976861,53.404365,On or near UPPER NEWINGTON,E01033756,Liverpool 061C,Unable to prosecute suspect
a34ea000d6a30394ff19ce5e7c9c9404514a0817ec12fe24be2d818fcb7d5ca2,2019-03,Merseyside Police,Merseyside Police,-3.012882,53.367444,On or near LYTTON AVENUE,E01007176,Wirral 029C,Investigation complete; no suspect identified
bb10d0eebee2c9756b9e2bb916f6e6ccf56facc91203fb1a51598b57c82ff4ea,2019-03,Merseyside Police,Merseyside Police,-2.907651,53.469227,On or near BECK CLOSE,E01006508,Knowsley 004D,Investigation complete; no suspect identified
6c5c3c0d81233c8553473b986030e4ba4e19f8582c983c510bc4bdb4dae000f8,2019-03,Merseyside Police,Merseyside Police,-2.896510,53.478812,On or near OVERTON CLOSE,E01006455,Knowsley 004A,Offender given penalty notice
8c00615a31b166ef0fe2aca478ccd987a4239d47327a7503530e35b48aaf4682,2019-03,Merseyside Police,Merseyside Police,-2.945658,53.430514,On or near VICAR ROAD,E01006762,Liverpool 015E,Unable to prosecute suspect
7c22367530eb017112e5758d37718404e7c6e9be5f18d38dce4c96263096d2d8,2019-03,Merseyside Police,Merseyside Police,-3.061279,53.400202,On or near TOLLEMACHE ROAD,E01007125,Wirral 015A,Investigation complete; no suspect identified
abc63530b506401a37eef715e8fcd88898e27df971514df062a4c0b6441c533f,2019-03,Merseyside Police,Merseyside Police,-2.987152,53.662572,On or near HESKETH ROAD,E01006950,Sefton 004B,Investigation complete; no suspect identified
69ee05521ef2f365e2fb6bdc294316a9e6ae9068bbfb9a84a373e3f76f3fce7f,2019-03,Merseyside Police,Merseyside Police,-2.707351,53.453754,On or near KERR GROVE,E01006871,St. Helens 011D,Offender given a drugs possession warning
7674453fd99f7448d217abb9791544dbdec6b57c3f789e52b1bec0773cdb7713,2019-03,Merseyside Police,Merseyside Police,-2.935456,53.439538,On or near FLEMINGTON AVENUE,E01006603,Liverpool 011B,Unable to prosecute suspect
b8c9f3696e668ab0506b78859a32a19277057b8e630315c11b1571f02bd62b5c,2019-03,Merseyside Police,Merseyside Police,-3.033746,53.475519,On or near ADELAIDE TERRACE,E01006954,Sefton 028C,Offender given a drugs possession warning
4c4f6a6032474d6bcc8a9cea0fccd4e501e4282312a83e3c1c699405798e2dbc,2019-03,Merseyside Police,Merseyside Police,-2.986005,53.433540,On or near CROCUS STREET,E01006778,Liverpool 014E,Investigation complete; no suspect identified
85da092272a4f36887e86e17eb534d3f33ab0ef98347086b269d2b89eb7c0d8c,2019-03,Merseyside Police,Merseyside Police,-2.984089,53.462015,On or near GROGAN SQUARE,E01007019,Sefton 035A,Suspect charged
498dcb57bc0823c0af2205733d03fab186ca06d14ae59955be9461eb8eb528c7,2019-03,Merseyside Police,Merseyside Police,-3.033746,53.475519,On or near ADELAIDE TERRACE,E01006954,Sefton 028C,Offender given a drugs possession warning
5207d3b21e461b230323f4d99bc5d3b80cbe4763fea406081ae0b9d2a29199be,2019-03,Merseyside Police,Merseyside Police,-3.025894,53.414822,On or near BELL ROAD,E01007277,Wirral 008D,Unable to prosecute suspect
60198c0382ee21298bcaf84ab376589c60ee59d637c8cd7a1138eefd6e364e16,2019-03,Merseyside Police,Merseyside Police,-2.982646,53.429514,On or near Police Station,E01033764,Liverpool 022E,Offender given a drugs possession warning
3a2bdf97d26e7a0b15c4c3417c27a4bcf108981ae12742570f077c26f3f1f6e1,2019-03,Merseyside Police,Merseyside Police,-2.880471,53.435551,On or near FELTWOOD ROAD,E01006644,Liverpool 017D,Unable to prosecute suspect
be5cc27e7ebd7ea773a042671f9783e8543f2f38a950e15eaf9fabad9ca5eba8,2019-03,Merseyside Police,Merseyside Police,-2.922363,53.448754,On or near RENDCOMBE GREEN,E01006736,Liverpool 005E,Unable to prosecute suspect
8f228d5842a8615de9a10f2145822dcefcddc0796af8182b316a42ca443ccf6a,2019-03,Merseyside Police,Merseyside Police,-2.919571,53.410142,On or near ELMWAY CLOSE,E01032508,Liverpool 027G,Investigation complete; no suspect identified
73be66579b243d0cf15bd523643959f74c6ec33211f5b3d38a1d96efb22bfb83,2019-03,Merseyside Police,Merseyside Police,-2.943712,53.416039,On or near HUNTLY ROAD,E01006695,Liverpool 028C,Investigation complete; no suspect identified
d65bca7958c2ea0408f14c46a2c44b2f1cc6a56af3f108bc8233f03a39fd1afb,2019-03,Merseyside Police,Merseyside Police,-2.951106,53.416322,On or near BOALER STREET,E01006694,Liverpool 030B,Unable to prosecute suspect
ddef3b08d4fea569118c668e067dfe3fd8525d770fd5a2488b9dbc445bea8e81,2019-03,Merseyside Police,Merseyside Police,-3.058134,53.399538,On or near LANSDOWNE ROAD,E01007122,Wirral 011C,Unable to prosecute suspect
aed8bfb41ca13a90d54fefb2b7c390462cf2b3cb774a95cd323e34b8d0a9ba04,2019-03,Merseyside Police,Merseyside Police,-2.918523,53.433404,On or near WESTCLIFFE ROAD,E01006626,Liverpool 016E,Offender given penalty notice
8635ddfa0c87cda5acaa666ba9b7a335b5f2e34e45d4c8db3dafe203182c780e,2019-03,Merseyside Police,Merseyside Police,-2.997311,53.474741,On or near EDGAR COURT,E01006978,Sefton 031A,Investigation complete; no suspect identified
c277079956d76c50f1805553ee16cdc4ada3049579c252651478bff28f824340,2019-03,Merseyside Police,Merseyside Police,-2.746475,53.458127,On or near WOLSELEY ROAD,E01006915,St. Helens 007B,Unable to prosecute suspect
c40082d90156b6fab5222f8d19065dd42842afd9cdb3f1ac8d3c5506d978331f,2019-03,Merseyside Police,Merseyside Police,-2.742189,53.435143,On or near HEMPSTEAD CLOSE,E01006912,St. Helens 019G,Suspect charged
b6ad6cc7257c35efa7f58e67f05798dbdd994067ea4929c994e4cf3827f26c46,2019-03,Merseyside Police,Merseyside Police,-2.934581,53.429864,On or near BROWNVILLE ROAD,E01006763,Liverpool 020C,Suspect charged
0de1a74bb601822a4144776190004fc425290142974bc87c991771e32b0be5e9,2019-03,Merseyside Police,Merseyside Police,-2.888503,53.355886,On or near HAXTED GARDENS,E01006743,Liverpool 058D,Investigation complete; no suspect identified
4771e89a9f8ad30f4a7c956edd3f3504ff59d64b57012c3b7ca37424e300e3ab,2019-03,Merseyside Police,Merseyside Police,-2.926136,53.414568,On or near CHUDLEIGH ROAD,E01006711,Liverpool 027A,Investigation complete; no suspect identified
01cd26fa52d664f1c266241a0d1eeb297f04f0537a5c2a561476f41748b5db05,2019-03,Merseyside Police,Merseyside Police,-2.983827,53.414843,On or near GARDNER'S ROW,E01033751,Liverpool 062A,Offender given a drugs possession warning
d2f4b68bec59401ba0039aad37c1879df3e88c70dc5cc6a6bd38c085a9589022,2019-03,Merseyside Police,Merseyside Police,-3.007970,53.373275,On or near Parking Area,E01007295,Wirral 027D,Investigation complete; no suspect identified
abeec163948a3c8c364c2565fdba625435d8e8fe783df6dd7a2f6dfe889117a6,2019-03,Merseyside Police,Merseyside Police,-3.115512,53.406404,On or near BRAMBLE WAY,E01007227,Wirral 012D,Unable to prosecute suspect
a306f1da5a6038e44b1b4bf3acad6f4a7a73c65251a99546715d04adcad207c4,2019-03,Merseyside Police,Merseyside Police,-3.175845,53.393160,On or near Supermarket,E01007193,Wirral 014A,Investigation complete; no suspect identified
a0d1755ecd023419864702e35fab9191b9ebb5e8193772445a0de3713e77d8ca,2019-03,Merseyside Police,Merseyside Police,-3.105010,53.399958,On or near CARNSDALE ROAD,E01007208,Wirral 012A,Investigation complete; no suspect identified
d62e5721104d179e7b0f030e56919badeedaf141ddc93269ded2c66e429828dd,2019-03,Merseyside Police,Merseyside Police,-3.115512,53.406404,On or near BRAMBLE WAY,E01007227,Wirral 012D,Unable to prosecute suspect
b35e957c48d5dda4b4e72b4ae3a065093b099a0456e8f3f68a40150166e47f5b,2019-03,Merseyside Police,Merseyside Police,-3.037957,53.495537,On or near BERWICK DRIVE,E01006943,Sefton 022F,Investigation complete; no suspect identified
30e6beb1fe863c40bab3186eeda147e25790addd5fed69da6c165e974aba6a60,2019-03,Merseyside Police,Merseyside Police,-2.971948,53.467247,On or near ORRELL LANE,E01007049,Sefton 035B,Investigation complete; no suspect identified
6eb4998bc5a7ee33812e3b150917fa1270498d1b62dc6a7b9127d67142dba6d1,2019-03,Merseyside Police,Merseyside Police,-2.876851,53.465933,On or near OLD FARM ROAD,E01006418,Knowsley 005B,Investigation complete; no suspect identified
f6e262525af6b837779cf6f9e59af02e29a0b3defd159ed971ff51282c28b464,2019-03,Merseyside Police,Merseyside Police,-3.001189,53.652047,On or near JOHNSON STREET,E01033094,Sefton 004F,Investigation complete; no suspect identified
1cdc6c939ebcf4ac6d40a3c20ec635dee77a59ab5bb5d0ff767b0d8d8efb5dd5,2019-03,Merseyside Police,Merseyside Police,-3.018964,53.408148,On or near VIVIAN AVENUE,E01007273,Wirral 008B,Investigation complete; no suspect identified
ecbf78ebbfd9188714285ff0714ece446fa01b8ad37ec3bdb193619b393614a4,2019-03,Merseyside Police,Merseyside Police,-2.879087,53.480793,On or near DIDSBURY CLOSE,E01006436,Knowsley 003C,Unable to prosecute suspect
48b45a8fa51ec878003dec90b27ee309887d664271dcca8e258290f9ce561c5c,2019-03,Merseyside Police,Merseyside Police,-2.981930,53.406967,On or near Parking Area,E01033760,Liverpool 060C,Investigation complete; no suspect identified
71cd64572aa35517d329ffed14483549d957686eeb4833150df9bf58a947dc4d,2019-03,Merseyside Police,Merseyside Police,-2.998013,53.461629,On or near KILBURN STREET,E01007013,Sefton 036E,Unable to prosecute suspect
deee6af0b98d971dd71ebc9a2d77fdd15360418b3ce4b12cff953450e5e17b37,2019-03,Merseyside Police,Merseyside Police,-2.879438,53.406678,On or near HIGH BEECHES,E01006472,Knowsley 014A,Investigation complete; no suspect identified
ebd6ad15e264f20fad26a2b835637ac2f28f44405f28d9a86f9e2d8520e0e419,2019-03,Merseyside Police,Merseyside Police,-2.956687,53.390164,On or near BACK KELVIN GROVE,E01006675,Liverpool 043C,Investigation complete; no suspect identified
ab6f31776beab0b171d6c772465b41d61cf12fb278878d45f37c89d15c660124,2019-03,Merseyside Police,Merseyside Police,-2.977872,53.458911,On or near REEVES AVENUE,E01007051,Sefton 035D,Investigation complete; no suspect identified
602f3cf1f057d967100e8f4f7a64d00be15a2bc7f32960dbf007ac1ba7fa2e74,2019-03,Merseyside Police,Merseyside Police,-2.916694,53.450515,On or near HOLLINGBOURNE ROAD,E01006734,Liverpool 005C,Unable to prosecute suspect
bdc3ddc519d99212a56e0db58ef73abee1dab02d268b967ed1f7a32b84e8de1a,2019-03,Merseyside Police,Merseyside Police,-2.876851,53.465933,On or near OLD FARM ROAD,E01006418,Knowsley 005B,Investigation complete; no suspect identified
b4ff0c39f6edbefc3e49da07b2200195c1519bba6e5d828228a08446557d91c6,2019-03,Merseyside Police,Merseyside Police,-2.969490,53.393729,On or near GREY STREET,E01006673,Liverpool 037D,Action to be taken by another organisation
5dfada63bdc77701e3c06b4a8acd3b7656f006f5e60232d5b49c1b5d0da8a478,2019-03,Merseyside Police,Merseyside Police,-2.938709,53.391116,On or near ARUNDEL AVENUE,E01006554,Liverpool 048F,Investigation complete; no suspect identified
fd08e908a27a355d38edad3fb99a4ce33af0b202bf48358eb876f71cf57166cf,2019-03,Merseyside Police,Merseyside Police,-2.861817,53.414555,On or near WESTERN AVENUE,E01006449,Knowsley 012A,Investigation complete; no suspect identified
905373ba5e173794bee6c80094c2de86598ed0246962825393a95a2fb697dc1f,2019-03,Merseyside Police,Merseyside Police,-2.998013,53.461629,On or near KILBURN STREET,E01007013,Sefton 036E,Unable to prosecute suspect
b385d0fe7845d6e573d85570391dc25745a069bb50620561095730b80577a8f9,2019-03,Merseyside Police,Merseyside Police,-3.049949,53.565401,On or near DEANSGATE LANE,E01006988,Sefton 014A,Investigation complete; no suspect identified
ad8fe344cb98db8821b74c6638a66642964d6c32ef4fdd24734019d5fa272d99,2019-03,Merseyside Police,Merseyside Police,-2.720538,53.442844,On or near MANVILLE STREET,E01006845,St. Helens 014A,Suspect charged
d53346fe230a9bf372bde76b2990ec177abbd9126a280884f8d7dd8e6b71af13,2019-03,Merseyside Police,Merseyside Police,-2.864280,53.433638,On or near BRANDEARTH HEY,E01006414,Knowsley 006C,Unable to prosecute suspect
b5103f25b476fcd6016f4b7b1641aa183a64a18cc2b9f3582a203299d6ab13f3,2019-03,Merseyside Police,Merseyside Police,-2.964818,53.405272,On or near Further/Higher Educational Building,E01006513,Liverpool 060A,Investigation complete; no suspect identified
46c577ae905973f13e5e76e3ce620ed0ef2feff43dd7b2f0210c36cbde896b6e,2019-03,Merseyside Police,Merseyside Police,-3.037957,53.495537,On or near BERWICK DRIVE,E01006943,Sefton 022F,Investigation complete; no suspect identified
30a469cb60207bfb5db94c227f4fd37f5bba0b79de3f7256bd2843adc05c5d89,2019-03,Merseyside Police,Merseyside Police,-2.922484,53.473113,On or near LEAGATE,E01006653,Liverpool 001B,Investigation complete; no suspect identified
ab064e9ae0dfcfa6a9df75b6e837ee15695ecaa0cf55931422569de47fb120e0,2019-03,Merseyside Police,Merseyside Police,-2.911078,53.445623,On or near WHINHOWE ROAD,E01006599,Liverpool 010B,Action to be taken by another organisation
8881e0cd6642bc10138689f35acc6475e046431e44ef315b05fbc15f448fb813,2019-03,Merseyside Police,Merseyside Police,-2.978382,53.422106,On or near GREAT HOMER STREET,E01006648,Liverpool 023D,Investigation complete; no suspect identified
d62381da700a7458afdba9adb1b4c46d9ac4d336504ff7e0b2247918338857af,2019-03,Merseyside Police,Merseyside Police,-2.953259,53.423783,On or near THORNWOOD CLOSE,E01006563,Liverpool 024B,Unable to prosecute suspect
d9df2195bde60da6c91d39d9ae431cec2d237b63ab6b937a80f0776bd905d779,2019-03,Merseyside Police,Merseyside Police,-3.067952,53.421015,On or near ABERFORD AVENUE,E01007315,Wirral 003E,Investigation complete; no suspect identified
be0af4d9d26532e2007f67382ccfb58a738cfcfd4f54fb911d222638bc464eaf,2019-03,Merseyside Police,Merseyside Police,-2.961975,53.425269,On or near HEYES STREET,E01006562,Liverpool 018E,Unable to prosecute suspect
93f26becad53b742d52c19dd13797e592b137dc8647eac701bf9dbe22374345d,2019-03,Merseyside Police,Merseyside Police,-3.081156,53.405875,On or near BALLIOL CLOSE,E01007120,Wirral 011A,Unable to prosecute suspect
89132346343b34a4914616b24f6b278535bf7fe16a3295d9175731f4861db9ab,2019-03,Merseyside Police,Merseyside Police,-3.025526,53.374491,On or near B5148,E01007174,Wirral 029B,Investigation complete; no suspect identified
391dbba94915df3c2adba2b5053fd2941d99089364ad17aa9068d3939707a943,2019-03,Merseyside Police,Merseyside Police,-2.967139,53.444571,On or near HAMPDEN STREET,E01006610,Liverpool 009C,Unable to prosecute suspect
dbb713ec410a43abaafc2a1fe493b558a2dd28dff8d184f11385372cf749823d,2019-03,Merseyside Police,Merseyside Police,-2.936129,53.442067,On or near LAMBOURNE ROAD,E01006732,Liverpool 011E,Unable to prosecute suspect
f119ca5bf71ada1a0353a4526a9a8c9ae4b5b08aa98f6df9ece1dc2fd9109ff7,2019-03,Merseyside Police,Merseyside Police,-2.887382,53.497010,On or near PINEWOOD GARDENS,E01006493,Knowsley 001C,Unable to prosecute suspect
63e0aef92ef09515bffbdb3b9fbc6ac1269c18a1eb14fd81d95c62ae19be0e8c,2019-03,Merseyside Police,Merseyside Police,-3.003435,53.460362,On or near COLLINS CLOSE,E01007003,Sefton 036B,Investigation complete; no suspect identified
a1cec7fbc86fe3fd91c4ab7324c887d84a39a2440c63f5b029583b1caa1b20ab,2019-03,Merseyside Police,Merseyside Police,-2.949404,53.379094,On or near PARKFIELD ROAD,E01032507,Liverpool 050H,Investigation complete; no suspect identified
205d55ce81784cc46837a1b8114ed012367e7857868f804adff8f7e21315c551,2019-03,Merseyside Police,Merseyside Police,-2.656451,53.470377,On or near COOK AVENUE,E01006842,St. Helens 005D,Investigation complete; no suspect identified
2414c4cae0a880518b759942d50a293d8ab266b66c38ad1fbbe62c156c701854,2019-03,Merseyside Police,Merseyside Police,-2.996514,53.458109,On or near HORNBY AVENUE,E01007006,Sefton 036C,Further investigation is not in the public interest
591f007b67c3779aa32c93a518e051300e3a100241698cfc6770a488fb4e487d,2019-03,Merseyside Police,Merseyside Police,-3.173744,53.380227,On or near Sports/Recreation Area,E01007263,Wirral 026D,Investigation complete; no suspect identified
27822a1a6a87bf196572333cf2980f79be4627490723002c6c8e6021da75b31c,2019-03,Merseyside Police,Merseyside Police,-2.756286,53.454227,On or near RIVINGTON ROAD,E01006876,St. Helens 016D,Unable to prosecute suspect
14d6c49790592ccf80d22e79d3a80e8fa74c0782be9d552edf63fb2432e3e916,2019-03,Merseyside Police,Merseyside Police,-2.996514,53.458109,On or near HORNBY AVENUE,E01007006,Sefton 036C,Further investigation is not in the public interest
574d8db02e94b0eec36becdb56b60d6ef77156acc82d18a185e5fc6ee92ceda7,2019-03,Merseyside Police,Merseyside Police,-2.711217,53.492274,On or near GREENFIELD VIEW,E01006806,St. Helens 002C,Investigation complete; no suspect identified
20f1252a075c8c3cb2ada929894369ac5404c0db79cdaf9dfba64abfc5cb75f8,2019-03,Merseyside Police,Merseyside Police,-2.967139,53.444571,On or near HAMPDEN STREET,E01006610,Liverpool 009C,Unable to prosecute suspect
4fcb640aadd178ab9ea4e9ebf79b630a2286a087cdc496c6ef40696bba21176b,2019-03,Merseyside Police,Merseyside Police,-2.975943,53.328056,On or near CAMBRIDGE ROAD,E01007170,Wirral 039D,Investigation complete; no suspect identified
d6fc322c62dac5691806d416f0aa1ce9de9cad96bc71f99d282499d2c9e608a7,2019-03,Merseyside Police,Merseyside Police,-2.944233,53.437518,On or near WARNER DRIVE,E01006616,Liverpool 015D,Unable to prosecute suspect
79ccc8f059d6821d54760d57de47f72e3a01a02b03e2f62d928ddeccb49caa4f,2019-03,Merseyside Police,Merseyside Police,-3.062160,53.607989,On or near Parking Area,E01006922,Sefton 012B,Investigation complete; no suspect identified
f07fc51e58441b32623c50d68f92de7aa6b9e43b18719d4c6e67f326f32c43d1,2019-03,Merseyside Police,Merseyside Police,-2.995131,53.456260,On or near HORNBY ROAD,E01007006,Sefton 036C,Investigation complete; no suspect identified
a225de6823912bff33d1041731167798f0c35512af216eae0aaf384b86ae84d0,2019-03,Merseyside Police,Merseyside Police,-2.964809,53.409497,On or near Hospital,E01006747,Liverpool 031B,Unable to prosecute suspect
e1dda5547901596d72d9909825e467525f35cd2306bcc1d1c1fea92059cab151,2019-03,Merseyside Police,Merseyside Police,-2.989544,53.453682,On or near ASH STREET,E01006964,Sefton 036A,Unable to prosecute suspect
e068dd6125a49a69e5255c0b0709e6f17fcd94f9f6c802d0a7e27b330823c69a,2019-03,Merseyside Police,Merseyside Police,-2.996729,53.654098,On or near GORDON STREET,E01006945,Sefton 004A,Investigation complete; no suspect identified
30dde19cfaed740d1609ee960e0977e9e91c08974d3a723f53d10c70f7811254,2019-03,Merseyside Police,Merseyside Police,-2.956687,53.390164,On or near BACK KELVIN GROVE,E01006675,Liverpool 043C,Investigation complete; no suspect identified
c9b82d41b9b5f59e6a619cc5f1ae1d06471e0e031248470a011c6d940ffc9843,2019-03,Merseyside Police,Merseyside Police,-2.725187,53.477116,On or near MERE GROVE,E01006855,St. Helens 004G,Investigation complete; no suspect identified
937c6b1ded3fd07abac70666a9806202be29775b85548fbbac91c60d28114061,2019-03,Merseyside Police,Merseyside Police,-2.846954,53.421493,On or near ALT BRIDGE ROAD,E01006442,Knowsley 010B,Investigation complete; no suspect identified
573eaa75749ca2559d0b6e2cbc8d61090d09959db75ef3d5557c7bef4636f7d8,2019-03,Merseyside Police,Merseyside Police,-2.756446,53.455592,On or near STEVENSON CRESCENT,E01006878,St. Helens 016E,Unable to prosecute suspect
